longitude,latitude,created_at,tweet_id,text,score
-73.98166667,40.72638702,"2015-06-07 00:42:46",607346930335772672,"In NY's sky. #bkuesky #iluvnyc #lovemoment #heart @ Tompkins Square Park https://t.co/3qUiodoarC",1.5988
-76.80140779,39.39927292,"2015-06-07 00:42:46",607346930960748544,"#theferrells #teamus #teamferrell #dinner #date #artful @ Artful Gourmet Bistro https://t.co/mQZ5Y5JeiN",1.7492
-85.50972260,42.92192841,"2015-06-07 00:42:47",607346933091287040,"We're #hiring! Click to apply: Care Manager / CNA - http://t.co/EMf6TpOs37 #Nursing #GrandRapids, MI #Job #Jobs #TweetMyJobs",1.4459
-76.00614100,42.10139465,"2015-06-07 00:42:47",607346933544439808,"Minions everywhere!!!!  Despicable Me on the big screen. (@ Matthews Drive In Series in Vestal, NY) https://t.co/pexbCHGwSc",1.4226
-74.00251133,40.73036194,"2015-06-07 00:42:48",607346935524139008,"I prolly would have purchased the book you fuck man. I'm so mad at you.",0.6417
-71.47743771,42.94591904,"2015-06-07 00:42:48",607346937537413120,"Love this guy  #heaneymorinwedding @ Manchester Country Club https://t.co/6V8aPy0oIf",1.4251
-76.17794990,36.86517334,"2015-06-07 00:42:49",607346943564627968,"Im tweetin nothing but kevin gates music idgt lmao",1.3095
-78.04006980,43.22626877,"2015-06-07 00:42:50",607346947142385664,"Need some for varient $8s @ShawnAbner",0.7860
-72.63169420,41.78626251,"2015-06-07 00:42:52",607346952284553216,"Solo times 100",0.8465
-71.03908933,42.07241058,"2015-06-07 00:42:52",607346954511785984,"NightNation run! (@ Brockton Fair in Brockton, MA) https://t.co/71fZD7V8Jp",1.2515
-73.58379536,45.52288437,"2015-06-07 00:42:52",607346955455504384,"#pork #dumplings #peanutsauce #peanuts #montreal #montrealfood #foodies #montrealfoodie #asianfood https://t.co/TOw5OdFaX3",1.2524
-71.80645404,42.27072906,"2015-06-07 00:42:53",607346958743793664,"@AndyMilonakis I got the beats Andy Lemme send U a few",1.3851
-73.34939056,40.66962433,"2015-06-07 00:42:53",607346959024799744,":) @ Venetian Shores https://t.co/RjmeTauGZF",1.3308
-76.05405438,36.77477646,"2015-06-07 00:42:53",607346960169869312,"@10NewsCoronel #hey Marie #he's adorable",1.6085
-73.57319000,45.49720001,"2015-06-07 00:42:55",607346968042610690,"Just posted a photo @ La Queue de Cheval Steakhouse https://t.co/3dPHpk8soc",1.1632
-79.79051471,36.06854630,"2015-06-07 00:42:58",607346979186835456,"Meeting up with Justin and Sara. Good times. (@ Natty Greene's Pub &amp; Brewing Co. in Greensboro, NC) https://t.co/28h4MNz8jk",1.2602
-82.58826851,41.98429871,"2015-06-07 00:42:59",607346983758626816,"always reppin cleveland
#cedarpoint #ALLinCLE @ big three  https://t.co/GnghYBsqgH",1.2061
-77.08537214,38.74919891,"2015-06-07 00:43:00",607346987931967488,"snapchat  
Naesmokestacks @ Cold Stone Creamery https://t.co/hlE7fKhCb8",0.7960
-78.17060000,39.16550064,"2015-06-07 00:43:01",607346992143060994,"Drinking a Winchester by @ProgressBrewing @ Cafe Del Sol  http://t.co/eZGQ0l3Ud0",1.2318
-74.11286973,40.67063522,"2015-06-07 00:43:01",607346993191649281,"Grab that booty baby http://t.co/ydHMUyPsY5",0.7212
-77.29821000,38.68796158,"2015-06-07 00:43:04",607347004016988160,"current weather in Lake Ridge: fair, 77F
56% humidity, wind 6mph, visibility 10mi, pressure 30in rising",0.8560
-83.07528935,42.30329895,"2015-06-07 00:43:04",607347004587573248,"Doors are open WINDSOR! The Dominion House, reach fam!",1.2748
-83.06160000,42.35240173,"2015-06-07 00:43:05",607347007972352000,"#nitro #creamalicious #200 - Drinking a HopDevil by @VictoryBeer @ HopCat   http://t.co/gd4wRCzUbo #photo",0.7372
-79.03698561,43.16291046,"2015-06-07 00:43:05",607347008425324546,"Art Park Gala (@ Niagara Falls Country Club in Lewiston, NY w/ @detomkins) https://t.co/UdDLvOpjQT",0.6947
-83.36976422,42.42779922,"2015-06-07 00:43:05",607347010535084032,"So strange to think one of my ex's is now part of my family ",0.8391
-81.56119125,41.38402176,"2015-06-07 00:43:06",607347011118055424,"@ThatBlondeRider @AllisonMichko secretariat wasn't the last to win though lol",0.8411
-73.56230748,45.50156403,"2015-06-07 00:43:07",607347015056388097,"Thanks for having us @wmontreal #MtlPitStopParty #SilverStarMTLxWmontreal #silverstarautomotive https://t.co/70NHUN9ZMp",1.3391
-73.86869243,40.85729599,"2015-06-07 00:43:07",607347015199158272,"Literally saw this dude on the Bx12...I thought he was supposed to be in Wisconsin? http://t.co/hC4lIZif88",0.7801
-86.13736667,39.82679367,"2015-06-07 00:43:07",607347019183734785,"DRUGS: we're not above it. @ talk derby to me https://t.co/XeiNmY6RlI",0.7008
-73.92947844,40.66567612,"2015-06-07 00:43:08",607347022069395456,"Amber Rose looking like one of the X-Men  @ WTF https://t.co/mI3NJAxN8Q",0.6699
-79.83681778,36.08627319,"2015-06-07 00:43:09",607347025835868161,"Girls night with my sweet momma! @ WineStyles Greensboro https://t.co/VJZpto53Xv",1.4458
-76.28587260,36.85076904,"2015-06-07 00:43:09",607347026817196032,"Con-way Freight: Account Executive (#Norfolk, VA) http://t.co/ESae5Ci6Yk #Sales #Job #Jobs #Hiring #TweetMyJobs",1.5451
-77.97800000,35.38199997,"2015-06-07 00:43:10",607347029191360512,"This handsome man will be my husband in just two weeks, but first, #carmenandrewsayido! We wish our https://t.co/U8sIux3ZmM",1.3734
-74.00810000,41.49729919,"2015-06-07 00:43:10",607347029329780736,"Lovely, delicate piney and minty - Drinking a Winter Spruce Porter at @newburghbrewing - http://t.co/tDYjXAplVV #photo",1.8845
-73.18457999,40.73714447,"2015-06-07 00:43:10",607347031095570432,"Ain't nothin' but a White Trash party @ TRASH BASH 2K15 https://t.co/29jPjas3Jo",0.5967
-72.63120300,42.31759644,"2015-06-07 00:43:10",607347031166877697,"Cheese!!! @ Caminito Argentinean Steakhouse https://t.co/3nfs4UA5qD",1.2796
-79.80533808,43.32774734,"2015-06-07 00:43:12",607347037345054720,"@DanielSquizzato Roses are red. Violets are blue. Sinclair'a so good. I lost my ability to rhyme.",0.9955
-73.14310100,41.25900269,"2015-06-07 00:43:13",607347042218852352,"#Tajsweet16 @ Residence Inn Shelton Fairfield County https://t.co/LCYw4yOayr",1.3855
-73.82681000,40.69464111,"2015-06-07 00:43:14",607347046488674304,"Congratulations Sherry and Ricky!!! #celebratingmarriage #theperfectunion #blessed #grateful https://t.co/Ouvwp310t4",1.8133
-74.00029686,40.73136902,"2015-06-07 00:43:14",607347046807433217,"Ladies night  #veganfood #whatveganseat #ladiesnight #healthyeating #healthyliving #newyorkcity https://t.co/u8eCs8SqUm",1.7806
-76.91502710,38.85110855,"2015-06-07 00:43:15",607347052096454658,"u could give all ur attention to one person, &amp; they would still say u fuck with someone else.",0.8424
-73.92835825,40.68267822,"2015-06-07 00:43:16",607347056630362114,"If Ur going to #SENYC 2morrow PLEASE, wear sneakers, bring water and food. It's all concrete with no refreshments.",0.8215
-86.11622555,39.56963348,"2015-06-07 00:43:17",607347058744430592,"She loves me.... http://t.co/3hhUjqJPVk",1.3263
-71.08347416,42.34824371,"2015-06-07 00:43:17",607347059105136642,"Unexpected date night. (@ Towne Stove and Spirits - @towneboston in Boston, MA) https://t.co/3ChnBGP9sn",1.4232
-74.44511171,39.35334396,"2015-06-07 00:43:17",607347060187234304,"This is how we roll  #sissysbachelorette #bachelorette #curlscurls #weekendfun #AC #tropicana https://t.co/KAZRV6WdLv",1.7209
-74.24401629,40.67389679,"2015-06-07 00:43:20",607347072786931712,"'this COULD have been ARGO' - @katshanka, watching the interview",1.2371
-75.62829910,40.02274704,"2015-06-07 00:43:20",607347073613185026,"Just added Deschutes Fresh Squeezed IPA on tap. See our full beer menu: http://t.co/0iHXgLllpo @DeschutesBeer #BeerMenus",1.3983
-74.80681513,38.99114227,"2015-06-07 00:43:21",607347077853675520,"aloha means hello and goodbye @ Steve &amp; Patty's Tropical Island https://t.co/HpB2g0QMgz",1.6586
-73.64376822,40.79296112,"2015-06-07 00:43:22",607347081649508352,"Nonna can hang  @ Chalet Restaurant &amp; Tap Room https://t.co/yRsCpm4uFc",1.4381
-71.09597560,42.34723282,"2015-06-07 00:43:23",607347082261864448,"Michael Franti is the MAN @Na_ima_stae @ House of Blues Boston https://t.co/R7XFhpNF2X",1.2710
-77.47185742,38.31806564,"2015-06-07 00:43:23",607347083193008128,"My head hurts",0.5505
-80.01609016,40.44643021,"2015-06-07 00:43:23",607347084669394944,"MADE EYE CONTACT WITH MAMA SWIFT SHES MY MOM NOW @taylorswift13",1.5077
-74.35483200,40.80223465,"2015-06-07 00:43:24",607347086569422848,"Congratulations to #mikeyrivera and the grand opening of #bulletproof studies #xfactormedia will https://t.co/WIaFrQX1yu",1.4418
-73.36368352,41.14154816,"2015-06-07 00:43:26",607347096971321344,"Just posted a photo @ Bartaco Westport https://t.co/tpEEYt0OsM",1.4292
-73.92548405,40.79794312,"2015-06-07 00:43:26",607347097877282818,"Watch and be amazed (or amused) at how fans of Drake get down...#drake #govball2015 #govball #lmfao @ https://t.co/wSo9JhiwnD",1.3272
-75.22037333,39.94150543,"2015-06-07 00:43:27",607347099030704128,"Like why is My Name Is People Mouth Stop Worrying About Me",0.6192
-76.97481750,38.84922028,"2015-06-07 00:43:27",607347100033150978,"'@flyassSHAY_: how girls be when they get chickfila http://t.co/Jw6OjL7RFx' You funny as shit",1.7004
-73.97279260,40.69059372,"2015-06-07 00:43:27",607347100251254784,"Today was rainy, hot, humid, windy
Then sunny!
We've trained
In every type of
Weather over the 
Last https://t.co/hcJYgFij6K",0.9643
-79.61578687,43.68182373,"2015-06-07 00:43:27",607347101505323009,"Enjoying the views from the UPX. #upx #weareup #toronto #train #yyz #canada #roads #Streetsoftoronto https://t.co/64P76PKAXC",1.3288
-79.36836612,43.66484070,"2015-06-07 00:43:28",607347105431175168,"@ItsJustBenzo like eating  is how you feel",1.5286
-73.96548600,40.71416855,"2015-06-07 00:43:29",607347109348569088,"Omakase sushi date night! #sushisnobs #foodie #insearchofthebestsushi @ 1 OR 8 https://t.co/9i0g0jF6ba",1.6358
-86.15259366,40.06124878,"2015-06-07 00:43:30",607347111965913088,"Summer Fling.  @ Grand Park https://t.co/O4hiWCJKZR",1.3746
-74.14386390,40.87470245,"2015-06-07 00:43:32",607347122955001856,"@ZumbaKat  lo vi y me acorde de ti!! Para mi monja Sor Yeye, Jajajaja!! Tqm hetmana!! http://t.co/EUjt42bX5e",1.4699
-73.98509848,40.66872787,"2015-06-07 00:43:32",607347123525402624,"I love soccer! I love rich males playing with balls! (as long as there is beer, @natalegre, and https://t.co/Tci01e4PEi",1.6901
-73.57582904,45.53923035,"2015-06-07 00:43:34",607347132429955072,"Rue Jeanne-Mance with the setting sun at the end of the street, Mile End, Montral #snapshot #YUL https://t.co/t6LrKxHeqE",0.7209
-76.97264900,40.20962143,"2015-06-07 00:43:35",607347134887653376,"#Healthcare #Job alert: Respiratory Tech-RRT - PRN | LifeCare Hospitals | #Mechanicsburg, PA http://t.co/7veIdNF7Um #Jobs #Hiring",1.2989
-86.21795503,39.75932693,"2015-06-07 00:43:36",607347138415239168,"Movie screens outdoors?? We must be at the drive-inn again.
           @ The Tibbs Drive-In https://t.co/LceX4eQlBn",0.8269
-71.05366250,42.40842819,"2015-06-07 00:43:36",607347138960326656,"If yore in #Retail and want to work at dressbarn, check out this #job: http://t.co/E6lIWZlmRJ #Everett, MA #Hiring #TweetMyJobs",1.4126
-81.87535921,43.22408295,"2015-06-07 00:43:37",607347145008680960,"Wasted // Tisto @ Grand Bend https://t.co/xJ374mZuIr",0.5714
-77.16003419,39.65746689,"2015-06-07 00:43:38",607347145549742080,"Hate being lied to and it's getting hard to trust anything that comes outta anyone's mouth.",0.5562
-83.24549055,42.69686890,"2015-06-07 00:43:38",607347146757513216,"My little graduate! #proudauntie @ The Palace of Auburn Hills https://t.co/yjvP9WAb2T",1.0221
-83.13822590,42.46448898,"2015-06-07 00:43:40",607347155645394944,"@N8breed come to the loving touch in fern! We playin sooooon",1.5340
-73.81608226,40.69273376,"2015-06-07 00:43:40",607347156597506048,"Go time! #sayroowedding I am your DJ! #thekingisinthebuilding Follow kingsinghnyc @nosceneclothing https://t.co/OTpj6hALi5",1.2933
-79.07331753,43.09045410,"2015-06-07 00:43:40",607347156886822912,"@merrygodown YAY!! Thank you! Happy yore digging it!",1.7702
-74.87212498,39.93119431,"2015-06-07 00:43:41",607347157805461507,"I got some good parents @ finally https://t.co/CQt4BzI0Wh",1.4269
-71.07227116,42.31785202,"2015-06-07 00:43:45",607347174855352320,"Damn near 30 &amp; my mothers still yells at me &amp; then want to have a normal conversation girl byeeeeeee #ImPetty",0.5891
-79.31372548,43.69013596,"2015-06-07 00:43:45",607347174863740928,"Now pouring @troududiable Albert3: 

http://t.co/HX1PvSgYWh",0.6520
-79.75051876,43.58380890,"2015-06-07 00:43:45",607347174964359168,"Happy almost birthday to my blonde bff stephanieeschh so glad i got to celebrate ur sweet 16 with https://t.co/HgpBeV7HJL",1.9204
-76.48414719,39.67919159,"2015-06-07 00:43:45",607347177048961024,"#HarrisonsGetHitched @ Camp Hidden Valley https://t.co/WL8GAwLPk7",0.8548
-74.04648900,40.72222137,"2015-06-07 00:43:46",607347182568673280,"Veni, Vidi, Vici - We Came, We Saw, We Conquered!! Made with fancyframe. #fancyframe #TagStaGram https://t.co/ktpnzJBOs4",1.3045
-75.14120000,39.94459915,"2015-06-07 00:43:47",607347184779051008,"Drinking an I Love Lamp - Pineapple Hefeweizen by @evilgeniusbeer at @delriverwfront  http://t.co/6duk8dbUZy",1.5859
-75.44641110,39.10076904,"2015-06-07 00:43:47",607347186679062529,"A fresh and salt water marsh @ St Jones Estuarine Research Reserve https://t.co/nALDHzWBLO",1.4466
-81.54880681,41.30720901,"2015-06-07 00:43:48",607347188667183105,"I'm missing my two favs right about now #RTR @ Canal Park Stadium https://t.co/soQGjXA8pJ",0.6118
-76.84774070,38.88899994,"2015-06-07 00:43:48",607347189040484353,".#bellchildrenfund Memorial Benefit @Everlastinglife.net RESTAURANT w/@ImAyannaGregory &amp; Sister Free. RIP Sister Ayo! http://t.co/P7yHLwKyFx",0.9911
-74.16526099,43.11952209,"2015-06-07 00:43:48",607347189317308416,"Just makes everything that much easier, and the fact that I'm chilling on sand island as well camping",1.8977
-71.84250000,42.27759933,"2015-06-07 00:43:48",607347189849948160,"@BeverleyGlazer @frielingbailey @Themelis_Cuiper @PaulBritCOM Happy weekend Beverly http://t.co/f7YHR9ZdEE",1.6145
-80.04426575,40.53321838,"2015-06-07 00:43:48",607347190126792704,"@HungryBartender Im someone who is new to alcohol in general. What do you recommend I buy to start my own collection/drink exploration?",1.1553
-83.65205426,41.17379761,"2015-06-07 00:43:49",607347192089735168,"@lovestravelstop #Baltimore #Ohio @ Love's Travel Stop https://t.co/F8QZen6VwP",1.1715
-76.81097940,39.37091064,"2015-06-07 00:43:50",607347197018009600,"@mufc4thefans otamendi needs to take his beard to Salford",0.6949
-84.37540049,42.78883743,"2015-06-07 00:43:50",607347197370376192,"nash looked so good today at digi sigh",0.6502
-71.07996298,42.35430908,"2015-06-07 00:43:51",607347201308770304,"Hi Boston 
#paddleboston @ Esplanade along the Charles River https://t.co/bv34JWQVa6",1.2674
-77.52656210,38.24221420,"2015-06-07 00:43:52",607347205884809217,"Ima Loko Wild Nigga Wit Ah Glock @girlthatsdiego",0.7337
-76.75138783,37.27738571,"2015-06-07 00:43:52",607347207034028032,"Had fun at your graduation party today Beth! Congrats on y'all's graduation from JMU!  @ high https://t.co/w58OdHxDsV",1.6175
-73.23549028,41.16518784,"2015-06-07 00:43:53",607347208053256192," @treysongz #lastnight #hotjam @ Foxwoods Casino https://t.co/qE7sHeR3SZ",0.7224
-77.18319287,39.25329208,"2015-06-07 00:43:53",607347209542213633,"beach week @ the dirty thirty, OC https://t.co/aMXBjVFQGB",0.8457
-72.81607466,41.53423691,"2015-06-07 00:43:54",607347212184637440,"But y am I sitting home with nothing to do on a Saturday night",0.6621
-73.95833400,40.71285629,"2015-06-07 00:43:55",607347217297473537,"Amazing first time at #tinytrifecta got the last @jasonedmiston and picked up a new piece from a new https://t.co/hN4dwlrmvR",1.5865
-73.92547365,40.79467392,"2015-06-07 00:43:55",607347220019593216,"VIP tent... Holla! #govballnyc #randallsisland #govball #freeloaderslounge @ Randall's Island Park https://t.co/fGReireF5F",1.1949
-83.09048810,42.39672470,"2015-06-07 00:44:00",607347239007219713,"#GreatLakesCoffee #SexyMexican #Coffee #Detroit #KimmyDetroit @ Woodward Avenue https://t.co/v1kzwWRcGW",1.5681
-76.48409844,38.97188187,"2015-06-07 00:44:01",607347242589122560,"normally somewhat adventurous diners and regular king crab leg lovers, it's a penne on water cracker https://t.co/NCWBB3MFrK",1.3207
-73.92548405,40.79794312,"2015-06-07 00:44:02",607347245894254592,"This weekend has been insane. Nothing like the @whotels #insidercollective for#govballnyc.

Caught up https://t.co/6whR6wSFjY",0.6682
-73.93090056,40.70619965,"2015-06-07 00:44:03",607347250596085760,"V sad my send read receipts was turned on for who knows how long... sorry not sorry for not responding the last 27 days",0.5594
-73.72235100,40.71136856,"2015-06-07 00:44:04",607347257743130624,"Saw #AmericanPharoah make history today and win the #TripleCrown at #BelmontStakes  @ Belmont https://t.co/DUVKIWPBjY",1.2396
-81.93028000,41.40768814,"2015-06-07 00:44:04",607347258095501312,"Worked ten hours today &amp; made 120$   im tired as hell but im happy ",1.4730
-74.48170410,40.49112320,"2015-06-07 00:44:05",607347258946908160,"We still be that crew!!!
#dandg #showstoppaz #dg4l #ss4l #youthwhodance #dancer #dance #danceislife https://t.co/iI3zKgTqHS",1.2923
-74.07080775,39.94147110,"2015-06-07 00:44:05",607347259223719936,"Beach Ball. #flamingnlips #gotr @ Seaside Heights Beach &amp; Boardwalk https://t.co/8dLq5E3PnW",1.5248
-83.13880000,42.46030045,"2015-06-07 00:44:06",607347263086686209,"Wow - Drinking a Raspberry by @SchrammsMead @ Schramm's Mead   http://t.co/guIGJf6JXU #photo",1.4986
-77.00894520,38.55947876,"2015-06-07 00:44:06",607347265221591040,"SMD Heat-Russell 36, Liberty Road Ballers 43, Varsity - Pool (H) #BALLOUTCLASSIC @exposurebball",1.2549
-75.66355130,39.39358139,"2015-06-07 00:44:07",607347269554343936,"Tonight's office space... @ Kimothys Place https://t.co/iayJFE03Cm",1.3241
-79.79481697,36.07248306,"2015-06-07 00:44:10",607347281185021952,"Black Hawks hire Greene to run sales-marketing team - Waterloo Cedar Falls Courier http://t.co/nnGwg4fByE #Marketing http://t.co/aPdb0aSTgJ",0.7749
-71.69064500,42.19984055,"2015-06-07 00:44:10",607347281227038721,"always lovely to see my second sister again;) missed ya bud @ watabugs https://t.co/1FJ70o7lD8",1.1781
-77.36794349,40.90136337,"2015-06-07 00:44:11",607347286235090944,"Evening calm before the campers arrive #nofilterneeded #Woodward #camp #skatepark @ Woodward Camp https://t.co/dwSjhXxXIq",1.1963
-84.22640820,39.80977249,"2015-06-07 00:44:12",607347288705396736,"We takin chances over here nigga",0.8341
-84.52144844,42.75526810,"2015-06-07 00:44:12",607347291033182208,"@_Keits_ Open House today was memorable. @ManchesterUniv bound. http://t.co/NnJD23Zxs4",1.4921
-73.74308313,42.86525345,"2015-06-07 00:44:13",607347293675778048,"#JustKidding #SeeYouTomorrow #PrimetimeHighSchool @ Grace Halfmoon Primetime High School https://t.co/D6Dap0QyON",1.2427
-77.01742293,38.89805603,"2015-06-07 00:44:14",607347299858137088,"Saturday niiiiittteee! (@ Savor: a American craft beer &amp; food experience in Washington, D.C.) https://t.co/loXYVkeaE2",1.5388
-86.12891335,39.93002319,"2015-06-07 00:44:15",607347301535739904,"A little Fuzzy's Vodka to support @rentzbk, @edcarpenter20,  @josefnewgarden &amp; all of @cfhrindy! #Firestone600 http://t.co/NdNwc8gN8z",0.7594
-86.16047553,39.76590729,"2015-06-07 00:44:17",607347309526061056,"Thank you to these babes for helping me celebrate on Tuesday night.  @ Dick's Last Resort - https://t.co/fLo7XoD9RQ",1.2160
-71.19952000,41.95968246,"2015-06-07 00:44:17",607347310620758016,"'Stillness is taking the time to embrace the fullness of living and bask in its wellbeing music.'",1.8536
-74.07030000,40.15859985,"2015-06-07 00:44:18",607347314416590848,"my pretty cousin palz @ Wall, New Jersey https://t.co/o4AcBShITs",1.3646
-80.35647003,43.38912582,"2015-06-07 00:44:19",607347318015156224,"happy birthday to my lovely lovely nana  #secondmum #somuchlove",1.8607
-75.11734500,39.99142075,"2015-06-07 00:44:19",607347320057917440,"I look nice ",1.7111
-84.65498876,39.16466904,"2015-06-07 00:44:20",607347323807666176,"it would be great if I could drive",1.4418
-76.30133858,36.88396454,"2015-06-07 00:44:22",607347332745732096,"Congrats Kristina! So proud of you.  @ Ted Constant Convocation Center https://t.co/fS4y2oLS2y",1.5471
-78.79810583,35.74218750,"2015-06-07 00:44:23",607347334654083073,"Lots of food, music and fun at the Spring Fest in Morrisville.   #festivals #outaboutnc #foodtrucks https://t.co/Bds8e54DHL",1.5021
-70.67813531,42.05086899,"2015-06-07 00:44:24",607347338806444032,"Zac is #BestoftheBunch for performing #gooddeeds &amp; #randomactsofkindness! Well done, son! #DHS @ https://t.co/tTUwSrwu7L",1.7133
-77.19342216,45.88529587,"2015-06-07 00:44:25",607347345202810880,"6 summers in, and this has yet to get old... 

CC @aliciaworldwide @ Fantasy Island - Brum Residence https://t.co/XoqWtc0MCb",1.3561
-74.28508759,39.70982742,"2015-06-07 00:44:25",607347345748074496,"The Mustang corral at BB! (@ Best Buy in Manahawkin, NJ) https://t.co/PTyBsyHq3e http://t.co/wuMmbrY5vi",1.4460
-80.25769880,36.12776566,"2015-06-07 00:44:26",607347348436619264,"They are 13 years apart...and today I celebrate them.. graduation day.. #daddyslove  #mytwins @ https://t.co/yCRMXYtMgS",1.5138
-76.60828531,39.28018570,"2015-06-07 00:44:26",607347350068195329,"Congratulations to the newlyweds Christine + Joe. #crickandjoe #stanpefilms #vscocam https://t.co/aYi77rWJ59",1.4805
-74.93192644,39.90299606,"2015-06-07 00:44:26",607347350227587072,"She's bae @ In love with the coco https://t.co/0NSeW9oYSR",1.4670
-71.94566298,41.03801346,"2015-06-07 00:44:28",607347355201990656,"#swantauk #friendcation sunsets like whoa @ East By Northeast https://t.co/DQog02inDp",1.1639
-84.46587039,39.10282898,"2015-06-07 00:44:28",607347357810847744,"Just posted a photo @ i kinda love her https://t.co/uP1vcQZTTv",1.6948
-85.77910000,43.31689835,"2015-06-07 00:44:29",607347360675577857,"Really tasty. Roasty and peanut buttery. E... (God Damn Pirate Pigeon Peanut Butter Porter) http://t.co/QdhbEpfuGM #photo",1.3334
-72.12641060,41.44753265,"2015-06-07 00:44:30",607347364651802624,"I feel like baking ... I'm feeling creative ",0.9685
-81.37408120,41.13919067,"2015-06-07 00:44:30",607347364693737472,"@caprusnick @brandikellerr_ Let's all hang",0.8164
-73.90213478,40.86413574,"2015-06-07 00:44:30",607347364723073025,"Missing my best friend!  @ Marist College https://t.co/qVo8f6DgLA",0.5926
-77.29000000,38.81999969,"2015-06-07 00:44:31",607347369131286529,"I got steam burns from my hand to my upper arm ",0.6208
-80.04790000,40.38290024,"2015-06-07 00:44:31",607347369454223360,"Drinking a Lemon Shandy by @ShockTop @ Brew Haus  http://t.co/6yG0CqHWcg",1.4219
-81.60985633,41.10533905,"2015-06-07 00:44:31",607347369764634625,"@TheReal_BLamb yore lame",0.5928
-77.74856912,39.45802307,"2015-06-07 00:44:34",607347380917293056,"Anna and I went to Sharpsburg today and I got pistachio ice cream from the world's cutest ice cream https://t.co/9IGpTHaI2h",1.3085
-71.15795898,43.63046646,"2015-06-07 00:44:34",607347382418866176,"Sky. #wolfeboronh @ Mercy Hill Farm https://t.co/XiGKRLrZAf",1.6250
-81.48730500,41.13883209,"2015-06-07 00:44:34",607347383702327296,"according to tradition, most people bring flowers to a dance recital. Emily Eckman, however, brought https://t.co/9boWrr9xl6",1.5878
-82.35308840,36.31425095,"2015-06-07 00:44:34",607347384012677121,"to the girl that I make the best memories with, who listens to me no matter what, and tells me the https://t.co/UpVgaS4Uty",1.1777
-73.98970229,40.75734711,"2015-06-07 00:44:35",607347384306270208,"He's back #TPain #subwaylyfe @ 42nd Street Subway Station, New York City https://t.co/oaXm1x6lEy",0.7068
-71.21659177,42.72904205,"2015-06-07 00:44:35",607347388269895680,stop,0.7030
-75.31383200,40.01976395,"2015-06-07 00:44:38",607347397736292352,"#BrynMawr, PA #Retail #Job: Store Manager at The Vitamin Shoppe http://t.co/oWgLR0g3Mk #Jobs #Hiring",1.4082
-83.74087900,42.27167511,"2015-06-07 00:44:38",607347399447748609,"One of the greatest places in Ann Arbor. Dinner time! @ Quickie Burger Bar &amp; Grill https://t.co/cYWGxVUfxt",1.1525
-73.98560526,40.74853134,"2015-06-07 00:44:40",607347405764362240,"Good night NY @ Empire State Building https://t.co/LR5dnjVfDJ",1.3108
-78.79085640,42.91318130,"2015-06-07 00:44:40",607347405835665408,"'@JayTheAnimalKid: Kinda feeling an adventure tonight'",1.4575
-74.57254928,39.27505875,"2015-06-07 00:44:41",607347411758030848,"We love each other sometimes @ Ocean City Boardwalk https://t.co/9E2loaYgJe",1.3772
-79.40257072,43.65622330,"2015-06-07 00:44:43",607347417940389888,"I'm at Wanda's Pie in the Sky - @wandapiesky in Toronto, ON https://t.co/5kuzWc3Dki",1.2889
-76.80140779,39.39927292,"2015-06-07 00:44:43",607347419400007680,"I am in love with  #dinner #date @ Artful Gourmet Bistro https://t.co/XVTaTreOV4",1.8115
-73.61075669,40.75454330,"2015-06-07 00:44:44",607347421945937920,"We stopped checking
for monsters under
our beds when 
we realized they 
we're inside us @ Yes, this https://t.co/DMvZFB95UC",1.1084
-73.98584301,40.67181396,"2015-06-07 00:44:44",607347422604496896,"TB organist just played 'If I Were a Rich Man' before the previous face off. Hockey &amp; show tunes- who'd have thunk?  #StanleyCupFinal",0.8536
-78.26858596,44.42897034,"2015-06-07 00:44:44",607347423233638400,"Jack &amp; Jill (@ Lakefield Arena in Smith-Ennismore-Lakefield, ON) https://t.co/a3phxsyv0O",1.2307
-81.68657110,41.48152161,"2015-06-07 00:44:44",607347424043089920,"Happy birthday PJ! (at @DanteBoccuzzi in Cleveland, OH w/ @pjlarosa) https://t.co/ffnAP37ocQ",1.5258
-81.55775170,40.91960144,"2015-06-07 00:44:46",607347433815851009,"Damn...watching #legendsofbearingsea and remember how me and my #littlelissy used to watch #DeadliestCatch",0.8363
-71.23029288,42.01303101,"2015-06-07 00:44:47",607347437729136641,"No pictures!!! :-) #icecream #coldstone #friends #fun @ Coldstone Creamery Mansfield https://t.co/OGUTS1Cr0O",1.0724
-81.68638376,41.48199844,"2015-06-07 00:44:48",607347440757428224,"Just posted a photo @ Barrio Tacos https://t.co/dmc3sKfVgq",1.2878
-79.31971117,44.28092575,"2015-06-07 00:44:49",607347444066721793,"Idk what it is but I just love holding hands with people lol",1.6688
-73.98337664,40.74010849,"2015-06-07 00:44:49",607347444070891520,"HardworkDietDiscipline NPC was a success congrats bro _williamulrich_  #fitness #npc https://t.co/X6IwUCCFpY",1.6926
-73.92285565,40.70694351,"2015-06-07 00:44:50",607347447162146816,"Gente estranha e zuera sem fim 2 @ Bushwick Open Studios https://t.co/KiEbm30Fiy",0.8022
-71.08280900,42.34976578,"2015-06-07 00:44:50",607347448152002560,"Tiramisu, pistachio, and L'inimitabile gelato from Amorino #BostonFoodies @ Amorino Boston https://t.co/FaymDvDCIJ",1.5518
-84.36488405,42.79548264,"2015-06-07 00:44:50",607347449242357760,"I've never seen a closed down Taco Bell until today tf",0.7201
